id,address,categories,city,country,hours,keys,latitude,longitude,menus,name,postalCode,province,twitter,websites
AV1TrSnGFcQ3k02bFfQF,"5410 W. San Ferando Rd.","Restaurant,American,German,Pubs,Brewery","Los Angeles",US,"",us/ca/losangeles/5410wsanferandord/-774433833,34.151866,-118.275324,"","Golden Road Brewing","",CA,"",http://goldenroad.la/
AVweWfFnByjofQCxxcFA,"3440 Mchenry Ave","Breweries,Clothing",Modesto,US,"",us/ca/modesto/3440mchenryave/103687,37.688201,-120.992873,"",Hut,95350,CA,"",""
AV1Tphx73D1zeR_xEyBi,"4561 Market St A","Attraction,Brewery",Ventura,US,"",us/ca/ventura/4561marketsta/-84911020,34.257772,-119.231116,"","Surf Brewery","",CA,"",http://surfbrewery.com/
AV1Tp5ED3D1zeR_xE16N,"1920 East University Drive #104","Attraction,Bars,Clubs and Nightlife,Brewery",Tempe,US,"",us/az/tempe/1920eastuniversitydrive104/-1149116816,33.42262,-111.904519,"","Sleepy Dog Brewery","",AZ,"",""
AV1TqWCyLD2H7whiaCPJ,"910 Division Street","Attraction,Bars,Clubs and Nightlife,Brewery",Nashville,US,"",us/tn/nashville/910divisionstreet/-1097744081,36.151004,-86.782148,"","Yazoo Brewing Company","",TN,"",http://www.yazoobrew.com/
AV1TqWJu3D1zeR_xE6cH,"701 8th Avenue South","Attraction,Bars,Clubs and Nightlife,Brewery",Nashville,US,"",us/tn/nashville/7018thavenuesouth/82726982,36.150259,-86.779335,"","Jackalope Brewing Co","",TN,"",""
AV1TqM-x3D1zeR_xE41P,"200 Roy Street","Attraction,Bars,Clubs and Nightlife,Brewery,Pub",Seattle,US,"",us/wa/seattle/200roystreet/144284492,47.625546,-122.351834,"","McMenamins Queen Anne","",WA,"",http://www.mcmenamins.com/queenanne
AV1TpyZt-gnIPe8DWaEm,"6550 Mira Mesa Boulevard","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/6550miramesaboulevard/524184810,32.906614,-117.177864,"","Green Flash Brewing Company","",CA,"",http://www.greenflashbrew.com/
AV1Tpyp2LD2H7whiZ8kb,"9550 Distribution Ave","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/9550distributionave/-1069495940,32.880398,-117.163354,"","Saint Archer Brewing Co.","",CA,"",""
AV1Tpy3U3D1zeR_xE0xy,"7955 Sliverton Ave #1201","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/7955slivertonave1201/-881375443,32.889924,-117.149724,"","Mike Hess brewing","",CA,"",http://www.mikehessbrewing.com/
AV1TpzHCLD2H7whiZ8qW,"9825 Carroll Centre Rd","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/9825carrollcentrerd/-464610093,32.8986859,-117.120669,"","Intergalactic Brewing Company","",CA,"",""
AV1Tpy-rLD2H7whiZ8ov,"1800 Ord Way","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/1800ordway/-1932569475,33.210709,-117.274306,"","Oceanside Ale Works","",CA,"",""
AV1Tpy_iLD2H7whiZ8o2,"8830 Recho Rd Ste D","Attraction,Bars,Clubs and Nightlife,Brewery","San Diego",US,"",us/ca/sandiego/8830rechordsted/-1653531112,32.883748,-117.171634,"","Rough Draft Brewing","",CA,"",""
AV1TqjreFcQ3k02bFa49,"204 East Enterprise Street","Attraction,Bars,Clubs and Nightlife,Brewery","Incline Village",US,"",us/nv/inclinevillage/204eastenterprisestreet/62336314,39.247445,-119.953499,"","Alibi Ale Works - Brewery and Public House","",NV,"",""
AV1TqLWn-gnIPe8DWeDb,"11160 Circle Dr","Attraction,Bars,Clubs and Nightlife,Brewery",Austin,US,"",us/tx/austin/11160circledr/873174896,30.225848,-97.952556,"","Thirsty Planet Brewing Company","",TX,"",""
AV1Tq1qeLD2H7whiaGtn,"3350 N Kedzie Ave","Attraction,Bars,Clubs and Nightlife,Brewery",Chicago,US,"",us/il/chicago/3350nkedzieave/110492097,41.942129,-87.708549,"","Revolution Brewery","",IL,"",""
AV1Tq2KgFcQ3k02bFcqF,"1629 N Paulina St","Attraction,Bars,Clubs and Nightlife,Brewery",Chicago,US,"",us/il/chicago/1629npaulinast/93819121,41.91148,-87.669748,"",Blake,"",IL,"",""
AVwdPQO-kufWRAb53xJw,"1454 S Michigan Ave","Brewers,Office Supplies Retail",Chicago,US,"",us/il/chicago/1454smichiganave/-2007811909,41.86268,-87.624227,"","Vice District Tap Room",60605,IL,"",""
AV1TpzvI3D1zeR_xE09b,"901 Lane Avenue","Attraction,Bars,Clubs and Nightlife,Brewery","Chula Vista",US,"",us/ca/chulavista/901laneavenue/234378426,32.651977,-116.961404,"","Novo Brazil Brewing Co.","",CA,"",""
AVwdEzOyByjofQCxlP_9,"660 Horseshoe Hill Rd","Wineries,Brewers,Food & Dining",Bolinas,US,"",us/ca/bolinas/660horseshoehillrd/985394929,37.937733,-122.704234,"","Thackrey & Co",94924,CA,"",""
AVweCtgZIN2L1WUf1e9S,"12040 Old Redwood Hwy","Wineries,Vineyards,Brewers,Winery",Healdsburg,US,"[{""day"":""Sun"",""hour"":""10:00 AM - 5:00 PM""},{""day"":""Mon"",""hour"":""Noon - 6:00 PM""},{""day"":""Fri"",""hour"":""1:00 PM - 5:00 PM""},{""day"":""Tue"",""hour"":""10:00 AM - Noon""},{""day"":""Sat"",""hour"":""10:00 AM - 6:00 PM""},{""day"":""Wed"",""hour"":""11:00 AM - 5:00 PM""}]",us/ca/healdsburg/12040oldredwoodhwy/-84284199,38.581152,-122.845007,"","Acorn Winery",95448,CA,"",http://www.acornwinery.com
AVwdT7_FIN2L1WUfuei1,"1451 Fairway Dr","Brewers,Brew Pubs,Beer & Ale","Santa Maria",US,"[{""day"":""Mon - Fri"",""hour"":""3:00 pm - 8:00 pm""}]",us/ca/santamaria/1451fairwaydr/-1210749257,34.91353,-120.46406,"","Santa Maria Brewing Co Inc",93455,CA,"",http://www.santamariabrewingco.com
AV1Tpju4LD2H7whiZ6Od,"San Diego Airport","Restaurant,Brewery","San Diego",US,"",us/ca/sandiego/sandiegoairport/-233598648,32.981578,-117.262661,"","Stone Brewing - San Diego Airport","",CA,"",http://www.stonebrewing.com/visit/outposts/airport
AVwc-dftkufWRAb50_-N,"3025 Robertson Ave","Bars Pubs,Bars Clubs,Taverns,Restaurants,breweries & brew pubs",Cincinnati,US,"",us/oh/cincinnati/3025robertsonave/-1666067039,39.155593,-84.431652,"","Dillinger's Tavern",45209,OH,"",""
AVwek9W3_7pvs4fzEUa4,"21730 Red Rum Doctor 142",Brewers,Ashburn,US,"",us/va/ashburn/21730redrumdoctor142/-1907549104,39.017455,-77.477092,"","Lost Rhino Brewing Co",20147,VA,"",""
AVwek8unIN2L1WUf6QDz,"870 Arbor Rd","Wineries,Vineyards,Brewers","Paso Robles",US,"",us/heritagernch/pasorobles/870arborrd/1464647583,35.60478,-120.715835,"","Terry Hoage Vineyards",93446,"Heritage Rnch","",""
AVwegtRaIN2L1WUf5ncx,"405 Cordele Rd","Albany Georgia,Venues,Bar,Malt Beverages In Albany Ga,Manufacturing Malt Beverages,Breweries,Albany,Beverages,Malt Beverages,Albany Malt Beverages,(2),wholesale,manufacturing,food,brewery,brewer",Albany,US,"",us/ga/albany/405cordelerd/1591057847,31.580766,-84.08686,"","Miller Brewing Co",31705,GA,"",http://www.millerbrewingcompany.com
AVwcs1I9_7pvs4fzyBsI,"5674 El Camino Real",Brewery,Carlsbad,US,"[{""day"":""Thu"",""hour"":""4:30 PM - 7:30 PM""},{""day"":""Fri"",""hour"":""4:30 PM - 9:00 PM""},{""day"":""Sun"",""hour"":""1:00 PM - 4:00 PM""},{""day"":""Sat"",""hour"":""1:00 PM - 9:00 PM""},{""day"":""Thursday"",""hour"":""4:30 PM - 7:30 PM""},{""day"":""Saturday"",""hour"":""1:00 PM - 9:00 PM""},{""day"":""Friday"",""hour"":""4:30 PM - 9:00 PM""},{""day"":""Sunday"",""hour"":""1:00 PM - 4:00 PM""}]",us/ca/carlsbad/5674elcaminoreal/304898083,33.13867788,-117.2735811,"","On The Tracks Brewery",92008,CA,onthetracksbrew,"http://ottbrew.com,http://www.ottbrew.com"
AVwdtDGSIN2L1WUfybxG,"2020 Gilbert Rd","Wineries,Beverages,Fruit and Vegetable Growers and Shippers,Wine,Places Of Interest,Tourist Information and Attractions,Liquor Stores,Vineyards,Brewers,Fruit & Vegetable Growers & Shippers,Things-to-do",Zillah,US,"[{""day"":""Monday - Sunday"",""hour"":""11:00 am - 5:00 pm""}]",us/wa/zillah/2020gilbertrd/-230403809,46.44743,-120.28262,"","Hyatt Vineyards",98953,WA,"",http://www.hyattvineyards.com
AVweh_-CkufWRAb5DzdA,"1550 W Armory Way","Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail,Breweries,Beer & Ale Distributors",Seattle,US,"",us/wa/seattle/1550warmoryway/-1152707038,47.637878,-122.377185,"","Total Wine & More",98119,WA,"",""
AVwcn2LNIN2L1WUfnDeq,"1060 N E 25th Ave","Food & Drink,Breweries,Brewery Northeast Hillsboro,brewery",Hillsboro,US,"[{""day"":""Thu"",""hour"":""4:00 PM - 6:00 PM""}]",us/orenco/hillsboro/1060ne25thave/1311407036,45.53261,-122.95697,"","Ambacht Brewing",97124,Orenco,"",http://ambacht.us
